,Province_State,Admin2,Date,cases,NewCases,7dayAvg,day_of_week,derivDiff,7daySum,FIPS,MMWR_week,Recip_County,Series_Complete_Pop_Pct,Administered_Dose1_Pop_Pct,Series_Complete_12PlusPop_Pct
546,Florida,Miami-Dade,2021-07-21,522734.0,1583.857142857143,995.5714285714286,Wednesday,0.0,36.68128514201474,12086,29.0,Miami-Dade County,59.9,72.0,69.2
547,Florida,Miami-Dade,2021-07-22,522734.0,1583.857142857143,995.5714285714286,Thursday,0.0,38.85869612632876,12086,29.0,Miami-Dade County,60.0,72.2,69.4
548,Florida,Miami-Dade,2021-07-23,533821.0,1583.857142857143,1583.857142857143,Friday,0.0,41.036107110642774,12086,29.0,Miami-Dade County,60.1,72.4,69.5
549,Florida,Miami-Dade,2021-07-24,533821.0,2226.285714285714,1583.857142857143,Saturday,642.4285714285713,43.41391604616006,12086,29.0,Miami-Dade County,60.3,72.8,69.7
550,Florida,Miami-Dade,2021-07-25,533821.0,2226.285714285714,1583.857142857143,Sunday,0.0,45.79172498167733,12086,30.0,Miami-Dade County,60.4,73.1,69.9
551,Florida,Miami-Dade,2021-07-26,533821.0,2226.285714285714,1583.857142857143,Monday,0.0,48.16953391719461,12086,30.0,Miami-Dade County,60.6,73.4,70.0
552,Florida,Miami-Dade,2021-07-27,533821.0,2226.285714285714,1583.857142857143,Tuesday,0.0,50.5473428527119,12086,30.0,Miami-Dade County,60.7,73.6,70.1
553,Florida,Miami-Dade,2021-07-28,533821.0,2226.285714285714,1583.857142857143,Wednesday,0.0,52.92515178822917,12086,30.0,Miami-Dade County,60.8,73.9,70.3
554,Florida,Miami-Dade,2021-07-29,533821.0,2226.285714285714,1583.857142857143,Thursday,0.0,55.302960723746445,12086,30.0,Miami-Dade County,60.9,74.2,70.4
555,Florida,Miami-Dade,2021-07-30,549405.0,2226.285714285714,2226.285714285714,Friday,0.0,57.68076965926373,12086,30.0,Miami-Dade County,61.2,74.6,70.7
556,Florida,Miami-Dade,2021-07-31,549405.0,2815.5714285714284,2226.285714285714,Saturday,589.2857142857142,59.86188192499839,12086,30.0,Miami-Dade County,61.3,74.9,70.8
557,Florida,Miami-Dade,2021-08-01,549405.0,2815.5714285714284,2226.285714285714,Sunday,0.0,62.042994190733054,12086,31.0,Miami-Dade County,61.4,75.2,71.0
558,Florida,Miami-Dade,2021-08-02,549405.0,2815.5714285714284,2226.285714285714,Monday,0.0,64.22410645646774,12086,31.0,Miami-Dade County,61.6,75.5,71.2
559,Florida,Miami-Dade,2021-08-03,549405.0,2815.5714285714284,2226.285714285714,Tuesday,0.0,66.40521872220238,12086,31.0,Miami-Dade County,61.7,75.8,71.4
560,Florida,Miami-Dade,2021-08-04,549405.0,2815.5714285714284,2226.285714285714,Wednesday,0.0,68.58633098793706,12086,31.0,Miami-Dade County,61.9,76.1,71.5
561,Florida,Miami-Dade,2021-08-05,549405.0,2815.5714285714284,2226.285714285714,Thursday,0.0,70.76744325367171,12086,31.0,Miami-Dade County,62.0,76.4,71.7
562,Florida,Miami-Dade,2021-08-06,569114.0,2815.5714285714284,2815.5714285714284,Friday,0.0,72.94855551940637,12086,31.0,Miami-Dade County,62.2,76.8,71.9
563,Florida,Miami-Dade,2021-08-07,569114.0,3093.5714285714284,2815.5714285714284,Saturday,278.0,73.97751175434448,12086,31.0,Miami-Dade County,62.3,77.1,72.0
564,Florida,Miami-Dade,2021-08-08,569114.0,3093.5714285714284,2815.5714285714284,Sunday,0.0,75.00646798928257,12086,32.0,Miami-Dade County,62.4,77.4,72.2
565,Florida,Miami-Dade,2021-08-09,569114.0,3093.5714285714284,2815.5714285714284,Monday,0.0,76.03542422422066,12086,32.0,Miami-Dade County,62.5,77.6,72.3
566,Florida,Miami-Dade,2021-08-10,569114.0,3093.5714285714284,2815.5714285714284,Tuesday,0.0,77.06438045915877,12086,32.0,Miami-Dade County,62.7,77.9,72.4
567,Florida,Miami-Dade,2021-08-11,569114.0,3093.5714285714284,2815.5714285714284,Wednesday,0.0,78.09333669409686,12086,32.0,Miami-Dade County,62.8,78.1,72.6
568,Florida,Miami-Dade,2021-08-12,569114.0,3093.5714285714284,2815.5714285714284,Thursday,0.0,79.12229292903496,12086,32.0,Miami-Dade County,63.0,78.4,72.8
569,Florida,Miami-Dade,2021-08-13,590769.0,3093.5714285714284,3093.5714285714284,Friday,0.0,80.15124916397306,12086,32.0,Miami-Dade County,63.2,78.8,73.0
570,Florida,Miami-Dade,2021-08-14,590769.0,2861.8571428571427,3093.5714285714284,Saturday,-231.71428571428578,79.29360938336175,12086,32.0,Miami-Dade County,63.2,78.8,73.0
571,Florida,Miami-Dade,2021-08-15,590769.0,2861.8571428571427,3093.5714285714284,Sunday,0.0,78.43596960275045,12086,33.0,Miami-Dade County,63.6,79.3,73.5
572,Florida,Miami-Dade,2021-08-16,590769.0,2861.8571428571427,3093.5714285714284,Monday,0.0,77.57832982213914,12086,33.0,Miami-Dade County,63.7,79.5,73.7
573,Florida,Miami-Dade,2021-08-17,590769.0,2861.8571428571427,3093.5714285714284,Tuesday,0.0,76.72069004152783,12086,33.0,Miami-Dade County,63.9,79.7,73.9
574,Florida,Miami-Dade,2021-08-18,590769.0,2861.8571428571427,3093.5714285714284,Wednesday,0.0,75.86305026091655,12086,33.0,Miami-Dade County,64.2,80.0,74.2
575,Florida,Miami-Dade,2021-08-19,590769.0,2861.8571428571427,3093.5714285714284,Thursday,0.0,75.00541048030524,12086,33.0,Miami-Dade County,64.4,80.3,74.5
576,Florida,Miami-Dade,2021-08-20,610802.0,2861.8571428571427,2861.8571428571427,Friday,0.0,74.14777069969394,12086,33.0,Miami-Dade County,64.7,80.6,74.7
577,Florida,Miami-Dade,2021-08-21,610802.0,2374.4285714285716,2861.8571428571427,Saturday,-487.4285714285711,72.34366038437595,12086,33.0,Miami-Dade County,64.9,80.8,75.0
578,Florida,Miami-Dade,2021-08-22,610802.0,2374.4285714285716,2861.8571428571427,Sunday,0.0,70.53955006905797,12086,34.0,Miami-Dade County,65.1,80.9,75.2
579,Florida,Miami-Dade,2021-08-23,610802.0,2374.4285714285716,2861.8571428571427,Monday,0.0,68.73543975374,12086,34.0,Miami-Dade County,65.2,81.1,75.4
580,Florida,Miami-Dade,2021-08-24,610802.0,2374.4285714285716,2861.8571428571427,Tuesday,0.0,66.93132943842201,12086,34.0,Miami-Dade County,65.5,81.4,75.7
581,Florida,Miami-Dade,2021-08-25,610802.0,2374.4285714285716,2861.8571428571427,Wednesday,0.0,65.12721912310406,12086,34.0,Miami-Dade County,65.5,81.4,75.7
582,Florida,Miami-Dade,2021-08-26,610802.0,2374.4285714285716,2861.8571428571427,Thursday,0.0,63.32310880778606,12086,34.0,Miami-Dade County,66.0,81.8,76.3
583,Florida,Miami-Dade,2021-08-27,627423.0,2374.4285714285716,2374.4285714285716,Friday,0.0,61.51899849246808,12086,34.0,Miami-Dade County,66.2,82.0,76.6
584,Florida,Miami-Dade,2021-08-28,627423.0,1725.7142857142858,2374.4285714285716,Saturday,-648.7142857142858,59.11792435944964,12086,34.0,Miami-Dade County,66.5,82.2,76.8
585,Florida,Miami-Dade,2021-08-29,627423.0,1725.7142857142858,2374.4285714285716,Sunday,0.0,56.716850226431184,12086,35.0,Miami-Dade County,66.7,82.3,77.1
586,Florida,Miami-Dade,2021-08-30,627423.0,1725.7142857142858,2374.4285714285716,Monday,0.0,54.315776093412744,12086,35.0,Miami-Dade County,66.9,82.4,77.3
587,Florida,Miami-Dade,2021-08-31,627423.0,1725.7142857142858,2374.4285714285716,Tuesday,0.0,51.914701960394275,12086,35.0,Miami-Dade County,67.2,82.7,77.6
588,Florida,Miami-Dade,2021-09-01,627423.0,1725.7142857142858,2374.4285714285716,Wednesday,0.0,49.513627827375835,12086,35.0,Miami-Dade County,67.4,83.0,78.0
589,Florida,Miami-Dade,2021-09-02,627423.0,1725.7142857142858,2374.4285714285716,Thursday,0.0,47.11255369435738,12086,35.0,Miami-Dade County,67.6,83.1,78.2
590,Florida,Miami-Dade,2021-09-03,639503.0,1725.7142857142858,1725.7142857142858,Friday,0.0,44.71147956133893,12086,35.0,Miami-Dade County,67.9,83.3,78.4
591,Florida,Miami-Dade,2021-09-04,639503.0,1374.2857142857142,1725.7142857142858,Saturday,-351.42857142857156,43.410743519228085,12086,35.0,Miami-Dade County,67.9,83.3,78.4
592,Florida,Miami-Dade,2021-09-05,639503.0,1374.2857142857142,1725.7142857142858,Sunday,0.0,42.11000747711722,12086,36.0,Miami-Dade County,67.9,83.3,78.4
593,Florida,Miami-Dade,2021-09-06,639503.0,1374.2857142857142,1725.7142857142858,Monday,0.0,40.80927143500637,12086,36.0,Miami-Dade County,67.9,83.3,78.5
594,Florida,Miami-Dade,2021-09-07,639503.0,1374.2857142857142,1725.7142857142858,Tuesday,0.0,39.50853539289552,12086,36.0,Miami-Dade County,68.1,83.5,78.7
595,Florida,Miami-Dade,2021-09-08,639503.0,1374.2857142857142,1725.7142857142858,Wednesday,0.0,38.20779935078467,12086,36.0,Miami-Dade County,68.7,84.0,79.5
596,Florida,Miami-Dade,2021-09-09,639503.0,1374.2857142857142,1725.7142857142858,Thursday,0.0,36.907063308673806,12086,36.0,Miami-Dade County,69.0,84.2,79.7
597,Florida,Miami-Dade,2021-09-10,649123.0,1374.2857142857142,1374.2857142857142,Friday,0.0,35.60632726656296,12086,36.0,Miami-Dade County,69.2,84.4,80.0
598,Florida,Miami-Dade,2021-09-11,649123.0,1052.2857142857142,1374.2857142857142,Saturday,-322.0,34.41451464911667,12086,36.0,Miami-Dade County,69.5,84.5,80.3
599,Florida,Miami-Dade,2021-09-12,649123.0,1052.2857142857142,1374.2857142857142,Sunday,0.0,33.22270203167039,12086,37.0,Miami-Dade County,69.7,84.7,80.5
600,Florida,Miami-Dade,2021-09-13,649123.0,1052.2857142857142,1374.2857142857142,Monday,0.0,32.0308894142241,12086,37.0,Miami-Dade County,69.9,84.9,80.8
601,Florida,Miami-Dade,2021-09-14,649123.0,1052.2857142857142,1374.2857142857142,Tuesday,0.0,30.839076796777814,12086,37.0,Miami-Dade County,70.0,85.0,80.9
602,Florida,Miami-Dade,2021-09-15,649123.0,1052.2857142857142,1374.2857142857142,Wednesday,0.0,29.647264179331525,12086,37.0,Miami-Dade County,70.2,85.2,81.2
603,Florida,Miami-Dade,2021-09-16,649123.0,1052.2857142857142,1374.2857142857142,Thursday,0.0,28.45545156188524,12086,37.0,Miami-Dade County,70.4,85.3,81.4
604,Florida,Miami-Dade,2021-09-17,656489.0,1052.2857142857142,1052.2857142857142,Friday,0.0,27.263638944438956,12086,37.0,Miami-Dade County,70.5,85.4,81.5
605,Florida,Miami-Dade,2021-09-18,656489.0,1035.4285714285713,1052.2857142857142,Saturday,-16.85714285714289,27.201245914776724,12086,37.0,Miami-Dade County,70.5,85.4,81.5
606,Florida,Miami-Dade,2021-09-19,656489.0,1035.4285714285713,1052.2857142857142,Sunday,0.0,27.138852885114495,12086,38.0,Miami-Dade County,70.5,85.4,81.5
607,Florida,Miami-Dade,2021-09-20,656489.0,1035.4285714285713,1052.2857142857142,Monday,0.0,27.076459855452267,12086,38.0,Miami-Dade County,71.0,85.8,82.1
608,Florida,Miami-Dade,2021-09-21,656489.0,1035.4285714285713,1052.2857142857142,Tuesday,0.0,27.014066825790042,12086,38.0,Miami-Dade County,71.0,85.8,82.1
609,Florida,Miami-Dade,2021-09-22,656489.0,1035.4285714285713,1052.2857142857142,Wednesday,0.0,26.951673796127814,12086,38.0,Miami-Dade County,71.1,85.9,82.2
610,Florida,Miami-Dade,2021-09-23,656489.0,1035.4285714285713,1052.2857142857142,Thursday,0.0,26.889280766465582,12086,38.0,Miami-Dade County,71.3,86.0,82.4
611,Florida,Miami-Dade,2021-09-24,663737.0,1035.4285714285713,1035.4285714285713,Friday,0.0,26.826887736803354,12086,38.0,Miami-Dade County,71.4,86.1,82.6
612,Florida,Miami-Dade,2021-09-25,663737.0,689.2857142857143,1035.4285714285713,Saturday,-346.142857142857,25.54571561077303,12086,38.0,Miami-Dade County,71.6,86.2,82.8
613,Florida,Miami-Dade,2021-09-26,663737.0,689.2857142857143,1035.4285714285713,Sunday,0.0,24.264543484742706,12086,39.0,Miami-Dade County,71.8,86.3,83.0
614,Florida,Miami-Dade,2021-09-27,663737.0,689.2857142857143,1035.4285714285713,Monday,0.0,22.983371358712386,12086,39.0,Miami-Dade County,71.9,86.4,83.1
615,Florida,Miami-Dade,2021-09-28,663737.0,689.2857142857143,1035.4285714285713,Tuesday,0.0,21.702199232682062,12086,39.0,Miami-Dade County,72.0,86.5,83.3
616,Florida,Miami-Dade,2021-09-29,663737.0,689.2857142857143,1035.4285714285713,Wednesday,0.0,20.421027106651735,12086,39.0,Miami-Dade County,72.0,86.5,83.3
617,Florida,Miami-Dade,2021-09-30,663737.0,689.2857142857143,1035.4285714285713,Thursday,0.0,19.139854980621415,12086,39.0,Miami-Dade County,72.3,86.7,83.5
618,Florida,Miami-Dade,2021-10-01,668562.0,689.2857142857143,689.2857142857143,Friday,0.0,17.85868285459109,12086,39.0,Miami-Dade County,72.4,86.8,83.7
619,Florida,Miami-Dade,2021-10-02,668562.0,509.14285714285717,689.2857142857143,Saturday,-180.14285714285717,17.19192344438711,12086,39.0,Miami-Dade County,72.4,86.9,83.8
620,Florida,Miami-Dade,2021-10-03,668562.0,509.14285714285717,689.2857142857143,Sunday,0.0,16.525164034183135,12086,40.0,Miami-Dade County,72.5,86.9,83.8
621,Florida,Miami-Dade,2021-10-04,668562.0,509.14285714285717,689.2857142857143,Monday,0.0,15.858404623979155,12086,40.0,Miami-Dade County,72.9,87.2,84.2
622,Florida,Miami-Dade,2021-10-05,668562.0,509.14285714285717,689.2857142857143,Tuesday,0.0,15.191645213775177,12086,40.0,Miami-Dade County,73.0,87.3,84.4
623,Florida,Miami-Dade,2021-10-06,668562.0,509.14285714285717,689.2857142857143,Wednesday,0.0,14.524885803571197,12086,40.0,Miami-Dade County,73.1,87.4,84.5
624,Florida,Miami-Dade,2021-10-07,668562.0,509.14285714285717,689.2857142857143,Thursday,0.0,13.85812639336722,12086,40.0,Miami-Dade County,73.2,87.5,84.6
625,Florida,Miami-Dade,2021-10-08,672126.0,509.14285714285717,509.14285714285717,Friday,0.0,13.191366983163244,12086,40.0,Miami-Dade County,73.4,87.6,84.9
626,Florida,Miami-Dade,2021-10-09,672126.0,390.14285714285717,509.14285714285717,Saturday,-119.0,12.750914494107004,12086,40.0,Miami-Dade County,73.5,87.7,85.0
627,Florida,Miami-Dade,2021-10-10,672126.0,390.14285714285717,509.14285714285717,Sunday,0.0,12.31046200505077,12086,41.0,Miami-Dade County,73.6,87.8,85.1
628,Florida,Miami-Dade,2021-10-11,672126.0,390.14285714285717,509.14285714285717,Monday,0.0,11.870009515994532,12086,41.0,Miami-Dade County,73.7,87.9,85.2
629,Florida,Miami-Dade,2021-10-12,672126.0,390.14285714285717,509.14285714285717,Tuesday,0.0,11.429557026938296,12086,41.0,Miami-Dade County,73.8,87.9,85.3
630,Florida,Miami-Dade,2021-10-13,672126.0,390.14285714285717,509.14285714285717,Wednesday,0.0,10.989104537882062,12086,41.0,Miami-Dade County,73.9,88.0,85.4
631,Florida,Miami-Dade,2021-10-14,672126.0,390.14285714285717,509.14285714285717,Thursday,0.0,10.548652048825824,12086,41.0,Miami-Dade County,74.0,88.2,85.6
632,Florida,Miami-Dade,2021-10-15,674857.0,390.14285714285717,390.14285714285717,Friday,0.0,10.108199559769588,12086,41.0,Miami-Dade County,74.1,88.3,85.7
633,Florida,Miami-Dade,2021-10-16,674857.0,298.0,390.14285714285717,Saturday,-92.14285714285717,9.767152914581988,12086,41.0,Miami-Dade County,74.3,88.4,85.8
634,Florida,Miami-Dade,2021-10-17,674857.0,298.0,390.14285714285717,Sunday,0.0,9.426106269394385,12086,42.0,Miami-Dade County,74.4,88.5,86.0
635,Florida,Miami-Dade,2021-10-18,674857.0,298.0,390.14285714285717,Monday,0.0,9.085059624206782,12086,42.0,Miami-Dade County,74.5,88.6,86.1
636,Florida,Miami-Dade,2021-10-19,674857.0,298.0,390.14285714285717,Tuesday,0.0,8.744012979019182,12086,42.0,Miami-Dade County,74.5,88.6,86.2
637,Florida,Miami-Dade,2021-10-20,674857.0,298.0,390.14285714285717,Wednesday,0.0,8.402966333831579,12086,42.0,Miami-Dade County,74.6,88.7,86.3
638,Florida,Miami-Dade,2021-10-21,674857.0,298.0,390.14285714285717,Thursday,0.0,8.061919688643975,12086,42.0,Miami-Dade County,74.6,88.7,86.3
639,Florida,Miami-Dade,2021-10-22,676943.0,298.0,298.0,Friday,0.0,7.720873043456375,12086,42.0,Miami-Dade County,75.0,89.3,86.7
640,Florida,Miami-Dade,2021-10-23,676943.0,0.0,298.0,Saturday,-298.0,6.617891180105464,12086,42.0,Miami-Dade County,75.1,89.4,86.8
641,Florida,Miami-Dade,2021-10-24,676943.0,0.0,298.0,Sunday,0.0,5.5149093167545535,12086,43.0,Miami-Dade County,75.2,89.4,86.9
642,Florida,Miami-Dade,2021-10-25,676943.0,0.0,298.0,Monday,0.0,4.411927453403643,12086,43.0,Miami-Dade County,75.2,89.5,87.0
643,Florida,Miami-Dade,2021-10-26,676943.0,0.0,298.0,Tuesday,0.0,3.308945590052732,12086,43.0,Miami-Dade County,75.3,89.5,87.0
644,Florida,Miami-Dade,2021-10-27,676943.0,0.0,298.0,Wednesday,0.0,2.2059637267018215,12086,43.0,Miami-Dade County,75.4,89.7,87.2
645,Florida,Miami-Dade,2021-10-28,676943.0,0.0,298.0,Thursday,0.0,1.1029818633509108,12086,43.0,Miami-Dade County,75.5,89.8,87.3
646,,,2021-11-08,,,,,,,12086,45.0,Miami-Dade County,76.4,90.8,88.3
647,,,2021-11-07,,,,,,,12086,45.0,Miami-Dade County,76.2,90.7,88.1
648,,,2021-11-06,,,,,,,12086,44.0,Miami-Dade County,76.2,90.6,88.0
649,,,2021-11-05,,,,,,,12086,44.0,Miami-Dade County,76.1,90.5,88.0
650,,,2021-11-04,,,,,,,12086,44.0,Miami-Dade County,76.0,90.4,87.9
651,,,2021-11-03,,,,,,,12086,44.0,Miami-Dade County,76.0,90.3,87.8
652,,,2021-11-02,,,,,,,12086,44.0,Miami-Dade County,75.9,90.2,87.7
653,,,2021-11-01,,,,,,,12086,44.0,Miami-Dade County,75.8,90.2,87.7
654,,,2021-10-31,,,,,,,12086,44.0,Miami-Dade County,75.8,90.1,87.6
655,,,2021-10-30,,,,,,,12086,43.0,Miami-Dade County,75.7,90.0,87.5
656,,,2021-10-29,,,,,,,12086,43.0,Miami-Dade County,75.6,89.9,87.4
